YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W02,0,0,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W02,0,0,0,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W02,0,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W02,2807,0,0,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W02,0,0,0,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W02,0,0,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W02,3254,0,18,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W02,1,0,0,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W02,0,0,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W02,0,0,0,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W02,6777,0,14,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W02,0,0,0,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W02,0,0,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W02,4213,0,2,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W02,0,0,0,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W02,0,0,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W02,2531,0,30,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W02,0,0,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W02,0,0,0,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W02,0,0,0,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W02,0,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W02,1561,0,5,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W02,0,0,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W02,0,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W02,1152,0,0,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W02,0,0,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W02,0,0,0,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W02,0,0,0,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W02,0,0,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W02,1039,0,1,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W02,0,0,0,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W02,0,0,0,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W02,0,0,0,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W02,0,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W02,0,0,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W02,1011,0,0,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W02,0,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W02,674,0,0,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W02,0,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W02,0,0,0,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W02,0,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W02,0,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W02,263,0,0,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W02,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W02,1399,0,0,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W02,0,0,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W02,381,0,0,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W02,0,0,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W02,0,0,0,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W02,0,0,0,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W02,0,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W02,184,0,0,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W02,0,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W02,0,0,0,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W02,0,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W02,980,0,0,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W02,0,0,0,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W02,0,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W02,780,0,1,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W02,0,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W02,0,0,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W02,0,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W02,0,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W02,157,0,0,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W02,0,0,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W02,559,0,0,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W02,0,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W02,0,0,0,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W02,0,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W02,195,0,0,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W02,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W02,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W02,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W02,702,0,4,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W02,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W02,0,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W02,0,0,0,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W02,0,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W02,459,0,5,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W02,0,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W02,0,0,0,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W02,401,0,0,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W02,0,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W02,0,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W02,0,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W02,319,0,1,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W02,0,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W02,0,0,0,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W02,0,0,0,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W02,0,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W02,0,0,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W02,706,0,0,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W02,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W02,245,0,0,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W02,0,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W02,0,0,0,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W02,0,0,0,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W02,0,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W02,8404,0,11,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W02,0,0,0,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W02,0,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W02,0,0,0,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W02,135,0,0,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W02,0,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W02,0,0,0,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W02,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W02,257,0,0,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W02,0,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W02,0,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W02,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W02,212,0,0,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W02,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W02,0,0,0,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W02,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W02,30,0,0,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W02,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W02,0,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W02,521,0,0,0,,PL92X,37958138,PL,Age80+,COM,
2021-W02,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W02,0,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W02,0,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W02,65,0,0,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W02,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W02,0,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W02,0,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W02,45,0,0,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W02,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W02,0,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W02,228,0,0,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W02,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W02,152,0,0,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W02,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W02,0,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W02,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W02,0,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W02,0,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W02,39,0,0,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W02,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W02,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W02,0,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W02,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W02,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W02,115,0,0,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W02,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W02,0,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W02,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W02,103,0,0,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W02,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W02,0,0,0,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W02,0,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W02,177,0,0,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W02,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W02,359,0,0,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W02,0,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W02,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W02,55,0,0,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W02,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W02,0,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W02,0,0,0,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W02,0,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W02,2783,0,0,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W02,0,0,0,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W02,0,0,0,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W02,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W02,290,0,0,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W02,0,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W02,0,0,0,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W02,0,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W02,314,0,1,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W02,1,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W02,9,0,0,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W02,40,0,0,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W02,2,0,0,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W02,3,0,0,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W02,100,0,0,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W02,98,0,0,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W02,3,0,0,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W02,5,0,0,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W02,210,0,1,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W02,13,0,0,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W02,2,0,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W02,150,0,0,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W02,6,0,0,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W02,1,0,0,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W02,1021,0,2,0,,PL,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W02,64,0,0,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W02,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W02,2,0,0,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W02,0,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W02,0,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W02,0,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL22,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W02,8625,0,1,0,,PL41,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL41,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W02,4945,0,0,0,,PL42,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL43,37958138,PL,HCW,AZ,
2021-W02,2466,0,6,0,,PL43,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W02,9379,0,15,0,,PL51,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL51,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W02,2213,0,0,0,,PL52,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL84,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W02,3296,0,0,0,,PL84,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL82,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W02,5193,0,14,0,,PL82,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W02,7195,0,181,0,,PL81,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W02,3314,0,0,0,,PL72,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL71,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W02,8189,0,121,0,,PL71,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W02,6121,0,1,0,,PL63,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W02,4071,0,0,0,,PL62,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W02,4858,0,0,0,,PL61,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL92X,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W02,20707,0,130,0,,PL92X,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL92X,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W02,113926,0,469,0,,PL,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL,37958138,PL,HCW,AZ,
2021-W02,0,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W02,9578,0,0,0,,PL21,37958138,PL,HCW,COM,
2021-W02,0,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W02,0,0,0,0,,PL21,37958138,PL,HCW,MOD,
2021-W02,0,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W02,13776,0,0,0,,PL22,37958138,PL,HCW,COM,
2021-W03,0,0,0,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W03,0,0,0,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W03,0,0,0,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W03,2,0,0,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W03,0,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W03,13761,0,4515,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W03,0,0,0,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W03,0,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W03,0,0,0,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W03,10673,0,2847,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W03,0,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W03,0,0,0,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W03,17022,0,3294,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W03,0,0,0,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W03,0,0,0,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W03,0,0,0,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W03,0,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W03,11535,0,1984,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W03,0,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W03,0,0,0,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W03,0,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W03,0,0,0,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W03,6380,0,1162,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W03,0,0,0,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W03,0,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W03,12204,0,4038,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W03,0,0,0,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W03,0,0,0,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W03,0,0,0,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W03,0,0,0,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W03,2,0,0,0,42000,PL,37958138,PL,ALL,MOD,31044901
2021-W03,0,0,0,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W03,0,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W03,5332,0,1495,0,,PL43,37958138,PL,ALL,COM,819729
2021-W03,0,0,0,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W03,6337,0,1206,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W03,0,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W03,0,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W03,0,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W03,195892,0,47669,0,176670,PL,37958138,PL,ALL,COM,31044901
2021-W03,0,0,0,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W03,0,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W03,0,0,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W03,0,0,0,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W03,5457,0,2022,0,,PL84,37958138,PL,ALL,COM,945809
2021-W03,0,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W03,0,0,0,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W03,9267,0,2052,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W03,0,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W03,0,0,0,0,0,PL,37958138,PL,ALL,AZ,31044901
2021-W03,0,0,0,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W03,0,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W03,17028,0,4779,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W03,0,0,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W03,0,0,0,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W03,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W03,11996,0,4262,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W03,0,0,0,0,,PL92X,37958138,PL,ALL,MOD,
